,osmid,type,object,name,lat,lon,geometry,city,historic,addr:street,addr:housenumber,start_date,opening_hours,phone,contact:website,building:levels,wikipedia,contact:phone,ref:temples.ru,contact:email,website,description,contact:vk,service_times,contact:facebook,contact:instagram,contact:twitter,contact:youtube,email
1554,5547240859,memorial,historic,А. Д. Чаромскому,55.7990012,37.5368345,POINT (37.5368345 55.7990012),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1555,5547240860,memorial,historic,Олег Емельянович Кутафин,55.8000803,37.5343182,POINT (37.5343182 55.8000803),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1556,5552749393,memorial,historic,Г. Ф. Шпаликову,55.7734882,37.5897954,POINT (37.5897954 55.7734882),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1557,5552749394,memorial,historic,М. Н. Румянцеву,55.773631,37.5895504,POINT (37.5895504 55.773631),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1558,5554932774,memorial,historic,В. С. Гулевичу,55.7550245,37.6111472,POINT (37.6111472 55.7550245),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1559,5555325619,memorial,historic,В. И. Баженову,55.7098524,37.5919546,POINT (37.5919546 55.7098524),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1560,5555325620,memorial,historic,К. А. Тону,55.7098842,37.5919546,POINT (37.5919546 55.7098842),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1561,5555326121,memorial,historic,М. Ф. Казакову,55.7098502,37.5918344,POINT (37.5918344 55.7098502),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1562,5555326122,memorial,historic,О. И. Бове,55.7098816,37.5918343,POINT (37.5918343 55.7098816),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1563,5576065902,memorial,historic,"Подводной лодке ""Волк""",55.7792317,37.7297854,POINT (37.7297854 55.7792317),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1564,5594610087,memorial,historic,Павшим маёвцам-фронтовикам,55.8112032,37.5016765,POINT (37.5016765 55.8112032),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1565,5594610088,memorial,historic,Г. К. Орджоникидзе,55.8111564,37.5005017,POINT (37.5005017 55.8111564),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1566,5594610089,memorial,historic,В. И. Ленину,55.8108142,37.5007887,POINT (37.5007887 55.8108142),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1567,5598601086,memorial,historic,Народный парк,55.8498406,37.5054118,POINT (37.5054118 55.8498406),Москва,memorial,,,,,,,,,,,,,"Памятный знак из черного камня ""Народный парк""",,,,,,,
1568,5602526197,memorial,historic,Еврейский антифашистский Комитет,55.7440463,37.5993583,POINT (37.5993583 55.7440463),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1569,5602981584,memorial,historic,Пчёлка Нозя,55.6459379,37.7180202,POINT (37.7180202 55.6459379),Москва,memorial,,,2017-08-25,,,,,,,,,https://pchelka-nozya.ru/,,,,,,,,
1570,5610265141,memorial,historic,М. К. Аммосову,55.7686397,37.6468045,POINT (37.6468045 55.7686397),Москва,memorial,,,2007,,,,,,,,,,,,,,,,,
1571,5614546112,memorial,historic,Маршалу Я. Н. Федоренко,55.880604,37.4908779,POINT (37.4908779 55.880604),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1572,5618998507,memorial,historic,Слесарю-водопроводчику,55.6529379,37.4754532,POINT (37.4754532 55.6529379),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1573,5630658592,memorial,historic,Некрополь Страстного монастыря XVII – XX вв.,55.7656497,37.6057398,POINT (37.6057398 55.7656497),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1574,5630669759,memorial,historic,Вечная слава героям,55.5383862,37.5729062,POINT (37.5729062 55.5383862),Москва,memorial,2-я Мелитопольская улица,4А с2,,,,,,,,,,http://images.vfl.ru/ii/1526828354/1cf1ebb9/21820354.jpg,,,,,,,,
1575,5640493656,memorial,historic,В честь 55-летия движения студенческих отрядов,55.6990896,37.5278927,POINT (37.5278927 55.6990896),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1576,5640493657,memorial,historic,Вечная слава,55.7174723,37.6760888,POINT (37.6760888 55.7174723),Москва,memorial,,,,,,,,,,,,,"Монумент Вечной славы в память о работниках 1-го Государственного подшипникового завода, погибших в годы Великой Отечественной войны (1967, скульптор А. Н. Новиков, архитектор Ю. А. Цветков)",,,,,,,
1577,5644355248,memorial,historic,Д. М. Минцу,55.8285569,37.4134632,POINT (37.4134632 55.8285569),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1578,5644705988,memorial,historic,Закладной камень монумента в честь 300-летия воссоединения Украины с Россией,55.7441472,37.5699377,POINT (37.5699377 55.7441472),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1579,5709269769,memorial,historic,А. С. Пономарёву,55.7944324,37.5176384,POINT (37.5176384 55.7944324),Москва,memorial,,,2018-06-13,,,,,,,,,,,,,,,,,
1580,5732129329,memorial,historic,Борис Львович Васильев,55.8063191,37.534365,POINT (37.534365 55.8063191),Москва,memorial,,,2018-06-21,,,,,,,,,,,,,,,,,
1581,5736882521,memorial,historic,В. В. Маяковский,55.7250064,37.5556445,POINT (37.5556445 55.7250064),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1582,5743698734,memorial,historic,Н. И. Вавилову,55.8328621,37.5502651,POINT (37.5502651 55.8328621),Москва,memorial,,,,,,,,"ru:Вавилов, Николай Иванович",,,,,,,,,,,,
1583,5743698735,memorial,historic,М. И. Калинину,55.8329363,37.5501482,POINT (37.5501482 55.8329363),Москва,memorial,,,,,,,,"ru:Калинин, Михаил Иванович",,,,,,,,,,,,
1584,5743698748,memorial,historic,М. К. Турскому,55.83503,37.5498936,POINT (37.5498936 55.83503),Москва,memorial,,,,,,,,"ru:Турский, Митрофан Кузьмич",,,,,,,,,,,,
1585,5743698749,memorial,historic,Н. И. Вавилову,55.833825,37.5546947,POINT (37.5546947 55.833825),Москва,memorial,,,,,,,,"ru:Вавилов, Николай Иванович",,,,,,,,,,,,
1586,5743698773,memorial,historic,В. Н. Болтинскому,55.8347384,37.556982,POINT (37.556982 55.8347384),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1587,5743698774,memorial,historic,Слава труженикам села,55.8347905,37.5577283,POINT (37.5577283 55.8347905),Москва,memorial,,,,,,,,ru:СХТЗ 15/30,,,,,СХТЗ 15/30,,,,,,,
1588,5743698775,memorial,historic,Слава воинам-автомобилистам,55.8346369,37.5569397,POINT (37.5569397 55.8346369),Москва,memorial,,,,,,,,ru:ГАЗ-АА,,,,,ГАЗ АА,,,,,,,
1589,5749899136,memorial,historic,К. А. Тону,55.775972,37.6557031,POINT (37.6557031 55.775972),Москва,memorial,,,,,,,,"ru:Тон, Константин Андреевич",,,,,,,,,,,,
1590,5750163400,memorial,historic,М. С. Лисянскому,55.8017342,37.5328576,POINT (37.5328576 55.8017342),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1591,5753311055,memorial,historic,В. И Викторенко,55.7974574,37.5263411,POINT (37.5263411 55.7974574),Москва,memorial,,,2018-06-21,,,,,"ru:Викторенко, Владимир Иосифович",,,,,,,,,,,,
1592,5765863762,memorial,historic,В. Ф. Васильеву,55.7404405,37.624928,POINT (37.624928 55.7404405),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1593,5777205036,memorial,historic,Герб Москвы,55.680238,37.6643481,POINT (37.6643481 55.680238),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1594,5777206648,memorial,historic,"Памятный знак ""Проспект имени Андропова""",55.655244,37.6537046,POINT (37.6537046 55.655244),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1595,5786467944,memorial,historic,А. И. Ишкову,55.7662864,37.6272162,POINT (37.6272162 55.7662864),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1596,5789944535,memorial,historic,"Кабина корабля ""Буран""",55.6179572,37.7644683,POINT (37.7644683 55.6179572),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1597,5798720527,memorial,historic,Въездной обелиск,55.696592,37.7917048,POINT (37.7917048 55.696592),Москва,memorial,улица Чугунные Ворота,,,,,,,,,,,,"Памятник архитектуры, архитектор Д.И.Жилярди.
",,,,,,,
1598,5803052749,memorial,historic,В. Ф. Маргелову,55.7795402,37.5441054,POINT (37.5441054 55.7795402),Москва,memorial,,,2018-08-02,,,,,,,,,,,,,,,,,
1599,5812210394,memorial,historic,В. И. Ленину,55.7558314,37.6181748,POINT (37.6181748 55.7558314),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1600,5824989373,memorial,historic,Громов А. А.,55.7166889,37.6761747,POINT (37.6761747 55.7166889),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1601,5826620053,memorial,historic,Воинам-соколянам,55.802355,37.5019393,POINT (37.5019393 55.802355),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1602,5833349427,memorial,historic,Моисеев Никита Николаевич,55.8159293,37.5274202,POINT (37.5274202 55.8159293),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1603,5836623328,memorial,historic,С. А. Удачин,55.762828,37.6640621,POINT (37.6640621 55.762828),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1604,5841050817,memorial,historic,В. С. Гризодубова,55.7948328,37.5463738,POINT (37.5463738 55.7948328),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1605,5841109910,memorial,historic,Улица Расковой,55.7846775,37.5689681,POINT (37.5689681 55.7846775),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1606,5858078894,memorial,historic,Советским воинам - защитникам Москвы,55.8662969,37.5068791,POINT (37.5068791 55.8662969),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1607,5860796712,memorial,historic,Н. А. Кристофари,55.7002093,37.5797152,POINT (37.5797152 55.7002093),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1608,5876586171,memorial,historic,Т-72,55.6523129,37.3949773,POINT (37.3949773 55.6523129),Москва,memorial,,,,,,,,ru:Т-72,,,,,,,,,,,,
1609,5904932620,memorial,historic,Памятный камень на месте Иоанно-Златоустова монастыря,55.7592814,37.6320536,POINT (37.6320536 55.7592814),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1610,5910896082,memorial,historic,Цапля,55.6321686,37.7492173,POINT (37.7492173 55.6321686),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1611,5916591814,memorial,historic,Ф. Э. Дзержинскому,55.7875476,37.6075734,POINT (37.6075734 55.7875476),Москва,memorial,,,1930,,,,,,,,,,,,,,,,,
1612,5923846199,memorial,historic,1812 год,55.6241513,37.7540076,POINT (37.7540076 55.6241513),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1613,5932638885,memorial,historic,Л. Г. Полищук,55.7598839,37.6557213,POINT (37.6557213 55.7598839),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1614,5951450653,memorial,historic,Улица Гарибальди,55.6783174,37.5321187,POINT (37.5321187 55.6783174),Москва,memorial,,,1961,,,,,,,,,,,,,,,,,
1615,5952391046,memorial,historic,4-я Московская стрелковая дивизия,55.7399912,37.5240984,POINT (37.5240984 55.7399912),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1616,5954583485,memorial,historic,М. А. Булгакову,55.7291755,37.5653638,POINT (37.5653638 55.7291755),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1617,5966000163,memorial,historic,Н. И. Чекулаеву,55.7588614,37.660833,POINT (37.660833 55.7588614),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1618,5966594970,memorial,historic,Доходный дом О. С. Петровской,55.7465279,37.586448,POINT (37.586448 55.7465279),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1619,5967509207,memorial,historic,М. С. Сарьяну,55.7495502,37.586889,POINT (37.586889 55.7495502),Москва,memorial,,,,,,,,"ru:Сарьян, Мартирос Сергеевич",,,,,,,,,,,,
1620,5983680873,memorial,historic,85-мм орудие Д-44,55.6986639,37.8072132,POINT (37.8072132 55.6986639),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1621,5985188052,memorial,historic,Г. А. Кузнецову,55.8682404,37.5267473,POINT (37.5267473 55.8682404),Москва,memorial,,,2018-10-01,,,,,,,,,,,,,,,,,
1622,5999432863,memorial,historic,Н. В. Склифосовскому,55.7291641,37.5642484,POINT (37.5642484 55.7291641),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1623,6005863542,memorial,historic,Г. В. Чичерин,55.7622374,37.6277254,POINT (37.6277254 55.7622374),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1624,6005863543,memorial,historic,Л. М. Карахан,55.7622618,37.6273376,POINT (37.6273376 55.7622618),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1625,6008487168,memorial,historic,К. С. Станиславскому,55.7607462,37.6244052,POINT (37.6244052 55.7607462),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1626,6010563649,memorial,historic,"Паломники, идущие из Москвы в Троице-Сергиеву лавру",55.8576972,37.6851832,POINT (37.6851832 55.8576972),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1627,6023226128,memorial,historic,"Военным контрразведчикам, отдавшим жизнь за Отечество",55.7431017,37.5986239,POINT (37.5986239 55.7431017),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1628,6023226708,memorial,historic,В. И. Сурикову,55.7467207,37.6051117,POINT (37.6051117 55.7467207),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1629,6023226739,memorial,historic,Н. К. Рериху и Е. И. Рерих,55.746864,37.6032078,POINT (37.6032078 55.746864),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1630,6023226747,memorial,historic,С. Н. Рериху,55.7468708,37.603865,POINT (37.603865 55.7468708),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1631,6023226748,memorial,historic,Ю. Н. Рериху,55.7469712,37.603983,POINT (37.603983 55.7469712),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1632,6047360530,memorial,historic,Парк Героев Отечественной войны 1812 года,55.6635997,37.7465025,POINT (37.7465025 55.6635997),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1633,6050518702,memorial,historic,Д. М. Карбышеву,55.777071,37.4687252,POINT (37.4687252 55.777071),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1634,6053135123,memorial,historic,"Вечная память узникам, погибшим в фашистских лагерях",55.697584,37.7766837,POINT (37.7766837 55.697584),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1635,6053135124,memorial,historic,Труженикам тыла в годы войны,55.6978055,37.776775,POINT (37.776775 55.6978055),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1636,6053135125,memorial,historic,Жертвам политических репрессий,55.6978856,37.7767079,POINT (37.7767079 55.6978856),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1637,6053301769,memorial,historic,Аллея Славы,55.6983655,37.777003,POINT (37.777003 55.6983655),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1638,6058422187,memorial,historic,Н. Н. Бурденко,55.7735035,37.597579,POINT (37.597579 55.7735035),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1639,6061295373,memorial,historic,Д. В. Астахову,55.7405258,37.6552938,POINT (37.6552938 55.7405258),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1640,6063536216,memorial,historic,Погибшим в Великой Отечественной войне работникам завода «Эмитрон»,55.671478,37.5834255,POINT (37.5834255 55.671478),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1641,6066788420,memorial,historic,П. Д. Барановскому,55.7278653,37.6587179,POINT (37.6587179 55.7278653),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1642,6066789424,memorial,historic,Четырёхсотлетию избрания на царство династии Романовых,55.7322347,37.6565811,POINT (37.6565811 55.7322347),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1643,6069013273,memorial,historic,"Солдатам деревень Шипилово, Борисово, Орехово, Калиновка",55.6240897,37.7060772,POINT (37.7060772 55.6240897),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1644,6123843902,memorial,historic,Ч. Т. Айтматову,55.7170041,37.6271049,POINT (37.6271049 55.7170041),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1645,6123946484,memorial,historic,А. В. Ляпидевскому,55.7548496,37.5998324,POINT (37.5998324 55.7548496),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1646,6123946490,memorial,historic,М. П. Белоусову,55.7547942,37.5998615,POINT (37.5998615 55.7547942),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1647,6123946494,memorial,historic,Г. А. Ушакову,55.7543736,37.6000918,POINT (37.6000918 55.7543736),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1648,6123946495,memorial,historic,Н. В. Гоголю,55.7541461,37.6001825,POINT (37.6001825 55.7541461),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1649,6131066030,memorial,historic,А. И. Солженицыну,55.7428548,37.6584218,POINT (37.6584218 55.7428548),Москва,memorial,,,,,,,,,,,,,,,,,,,,
1650,6141886289,memorial,historic,А. Н. Скрябину,55.8536322,37.6505305,POINT (37.6505305 55.8536322),Москва,memorial,,,,,,,,,,,,,,,,,,,,
