,osmid,type,object,name,lat,lon,geometry,city,addr:street,addr:housenumber,start_date,opening_hours,phone,contact:website,building:levels,wikipedia,contact:phone,contact:email,website,description,contact:vk,contact:facebook,contact:instagram,contact:twitter,contact:youtube,email
5429,7074554101,fast_food,amenity,Coffe e late,55.8993687,37.5708209,POINT (37.5708209 55.8993687),Москва,,,,,,,,,,,,,,,,,,
5430,7074571276,fast_food,amenity,3*30,55.8036192,37.59128,POINT (37.59128 55.8036192),Москва,,,,Mo-Su 10:00-22:00,,http://www.kofteandcoffee.com/,,,+7 495 1234567,,,,,,https://www.instagram.com/p/B4_yPMZI_gA/,,,
5431,7126043039,fast_food,amenity,Между булок,55.8540473,37.476417,POINT (37.476417 55.8540473),Москва,,,,,,,,,,,,,,,,,,
5432,7130919413,fast_food,amenity,Pita&Grill,55.7075921,37.6568365,POINT (37.6568365 55.7075921),Москва,улица Мастеркова,8,1.11.2019,Mo-Su 10:00-23:00,,,,,,,https://shaurma.life/,,,,,,,
5433,7131586143,fast_food,amenity,Fix story,55.7738364,37.6557657,POINT (37.6557657 55.7738364),Москва,,,,,,,,,,,,,,,,,,
5434,7131586144,fast_food,amenity,Шаурмания,55.7734578,37.6562002,POINT (37.6562002 55.7734578),Москва,,,,,,,,,,,,,,,,,,
5435,7146957792,fast_food,amenity,Вэйк Ап,55.7635586,37.569249,POINT (37.569249 55.7635586),Москва,,,,Mo-Fr 10:00-20:00,,,,,,,,,,,https://www.instagram.com/coffee_wake_up/,,,
5436,7154209792,fast_food,amenity,Вкусно — и точка,55.717782,37.7919495,POINT (37.7919495 55.717782),Москва,,,,,,https://vkusnoitochka.ru/,,,+7 495 7371401,info@qsrsystem.ru,,,,,,,,
5437,7175455435,fast_food,amenity,Sushi сэн,55.8169433,37.4036068,POINT (37.4036068 55.8169433),Москва,,,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,
5438,7177798220,fast_food,amenity,Чебурек & Пончик,55.7176353,37.793029,POINT (37.793029 55.7176353),Москва,,,,,,,,,,,,,,,,,,
5439,7196861949,fast_food,amenity,Шаурма на углях,55.7217563,37.7337608,POINT (37.7337608 55.7217563),Москва,,,,,,,,,,,,,,,,,,
5440,7196977973,fast_food,amenity,СтарДогс,55.7242222,37.6886523,POINT (37.6886523 55.7242222),Москва,,,,,,,,,,,,,,,,,,
5441,7197589491,fast_food,amenity,ДоДо,55.6917748,37.7282599,POINT (37.7282599 55.6917748),Москва,,,,,,,,,,,,,,,,,,
5442,7200352698,fast_food,amenity,Бол Бол Фуд,55.8084663,37.7636629,POINT (37.7636629 55.8084663),Москва,,,,24/7,,,,,,,,,,,,,,
5443,7204105275,fast_food,amenity,Вкусно — и точка,55.6222049,37.7132079,POINT (37.7132079 55.6222049),Москва,,,,,,https://vkusnoitochka.ru/,,,+7 495 7255783,info@qsrsystem.ru,,,,,,,,
5444,7204528785,fast_food,amenity,Melt Me,55.7693064,37.6207969,POINT (37.6207969 55.7693064),Москва,,,,,,http://meltme.moscow/,,,,,,,,https://www.facebook.com/meltmemoscow,https://www.instagram.com/meltmemoscow/,,,
5445,7206513755,fast_food,amenity,Шаурма,55.8142378,37.7727,POINT (37.7727 55.8142378),Москва,,,,,,,,,,,,,,,,,,
5446,7208206863,fast_food,amenity,Донер Дом,55.7088508,37.7337573,POINT (37.7337573 55.7088508),Москва,,,,,,,,,,,,,,,,,,
5447,7214000671,fast_food,amenity,Doner Xan,55.7034158,37.6854468,POINT (37.6854468 55.7034158),Москва,,,,,,,,,,,,Донер кебаб & пекарня,,,,,,
5448,7214040490,fast_food,amenity,МагБургер,55.6940265,37.8113758,POINT (37.8113758 55.6940265),Москва,,,,,,,,,,,,,,,,,,
5449,7214079848,fast_food,amenity,Пончики,55.7436125,37.8662158,POINT (37.8662158 55.7436125),Москва,,,,,,,,,,,,,,,,,,
5450,7223452296,fast_food,amenity,Донер кебаб №1,55.6023046,37.7143753,POINT (37.7143753 55.6023046),Москва,,,,,,,,,,,,,,,,,,
5451,7223452333,fast_food,amenity,Роллофф,55.5974721,37.7230704,POINT (37.7230704 55.5974721),Москва,,,,,+7 495 6696969,,,,,,rolloff.ru,,,,,,,
5452,7227202763,fast_food,amenity,Бургер Кинг,55.7910746,37.5611819,POINT (37.5611819 55.7910746),Москва,Ленинградский проспект,36,,Mo-Su 08:00-22:40,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5453,7228471277,fast_food,amenity,СушиStore,55.6104559,37.7222845,POINT (37.7222845 55.6104559),Москва,,,,,+7 495 2300000,,,,,,,,,,,,,
5454,7234554909,fast_food,amenity,Буфет,55.8000617,37.5607836,POINT (37.5607836 55.8000617),Москва,,,,Mo-Su 9:00-21:00,,,,,,,,,,,,,,
5455,7236678385,fast_food,amenity,Бургер Кинг,55.6834413,37.4913929,POINT (37.4913929 55.6834413),Москва,,,,Mo-Su 10:00-22:55,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,https://www.facebook.com/BurgerKingRussia,https://www.instagram.com/burgerking_russia,,,
5456,7237393617,fast_food,amenity,Донер & Гриль,55.8074168,37.5599869,POINT (37.5599869 55.8074168),Москва,,,,,,,,,,,,,,,,,,
5457,7248422585,fast_food,amenity,Сарафан,55.8039747,37.4902816,POINT (37.4902816 55.8039747),Москва,,,,Mo-Fr 09:00-18:00,,,,,,,,,,,,,,
5458,7255401504,fast_food,amenity,Мужик у плиты,55.7914429,37.3575974,POINT (37.3575974 55.7914429),Москва,Новолучанская улица,21,,Mo-Su 11:00-22:00,,,,,,,,Бургерная,,,,,,
5459,7256193394,fast_food,amenity,Вкусняшка,55.630894,37.6581026,POINT (37.6581026 55.630894),Москва,Пролетарский проспект,,,,,,,,,,,,,,,,,
5460,7257553818,fast_food,amenity,Суши Wok,55.6312148,37.6601343,POINT (37.6601343 55.6312148),Москва,Пролетарский проспект,,,,,https://sushiwok.ru,,,,,,,https://vk.com/woksushi,https://www.facebook.com/sushiwokofficial,https://www.instagram.com/sushi_wok,https://twitter.com/WokSushi,,
5461,7258909340,fast_food,amenity,Вкусно — и точка,55.7297375,37.6441321,POINT (37.6441321 55.7297375),Москва,,,,,,https://vkusnoitochka.ru/,,,+7 495 1033893,info@qsrsystem.ru,,,,,,,,
5462,7285035710,fast_food,amenity,Шейх,55.8504258,37.4518065,POINT (37.4518065 55.8504258),Москва,,,,,,,,,,,,,,,,,,
5463,7294335711,fast_food,amenity,Самса № 1,55.7175607,37.7936262,POINT (37.7936262 55.7175607),Москва,,,,,,,,,,,,,,,,,,
5464,7299604232,fast_food,amenity,Stardogs,55.7478346,37.5324598,POINT (37.5324598 55.7478346),Москва,,,,Mo-Su 08:00-22:00,,https://www.stardogs.ru/,,,+7 912 2503050,,,,,,,,,
5465,7299604233,fast_food,amenity,ВьетВкус,55.7478418,37.5325484,POINT (37.5325484 55.7478418),Москва,,,,,,,,,,,,,,,,,,
5466,7299604236,fast_food,amenity,Cofix,55.7478631,37.5328131,POINT (37.5328131 55.7478631),Москва,,,,Mo-Su 08:00-23:00,,https://www.cofix.global,,,+7 800 3508418,info@cofix.ru,,,https://vk.com/cofixrussia,https://www.facebook.com/cofixrussia,https://www.instagram.com/cofixrussia,,,
5467,7308666729,fast_food,amenity,Суши Стор,55.6915772,37.7270079,POINT (37.7270079 55.6915772),Москва,,,,,,,,,,,,,,,,,,
5468,7309601288,fast_food,amenity,Хошан,55.7172932,37.7920488,POINT (37.7920488 55.7172932),Москва,,,,,,,,,,,,,,,,,,
5469,7314741082,fast_food,amenity,Домино'c,55.6102149,37.7098606,POINT (37.7098606 55.6102149),Москва,,,,,,https://dominospizza.ru,,,,,,,https://vk.com/dominospizza_ru,https://www.facebook.com/dominospizzarussia,https://www.instagram.com/dominospizza_ru,,,
5470,7318413187,fast_food,amenity,KFC,55.7817576,37.7054062,POINT (37.7054062 55.7817576),Москва,,,,,,https://www.kfc.ru,,,,yum-press@spncomms.com,,,https://vk.com/kfcrussia,https://www.facebook.com/kfcrussia,https://www.instagram.com/kfcrussia,https://twitter.com/kfcrussia,https://www.youtube.com/KFCRussia,
5471,7328332985,fast_food,amenity,Хлеб'N'Мясо,55.8056463,37.5394431,POINT (37.5394431 55.8056463),Москва,,,,,,,,,,,,,,,,,,
5472,7334329380,fast_food,amenity,Кухня на районе,55.7174417,37.6220371,POINT (37.6220371 55.7174417),Москва,,,,Mo-Su 08:00-22:00,,,,,,,https://localkitchen.ru,,,,,,,
5473,7340454388,fast_food,amenity,Хинкали,55.7076643,37.8288856,POINT (37.8288856 55.7076643),Москва,,,,,,,,,,,,,,,,,,
5474,7340474486,fast_food,amenity,Калимера,55.7229059,37.5669518,POINT (37.5669518 55.7229059),Москва,,,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,
5475,7344389185,fast_food,amenity,Додо Пицца,55.6563443,37.5903278,POINT (37.5903278 55.6563443),Москва,,,,,,,,,,,,,,,,,,
5476,7347499659,fast_food,amenity,МореLove,55.726062,37.5326139,POINT (37.5326139 55.726062),Москва,,,,,,,,,,,,,,,,,,
5477,7369268546,fast_food,amenity,Утро,55.8257586,37.431584,POINT (37.431584 55.8257586),Москва,,,,,,,,,,,,,,,,,,
5478,7369501210,fast_food,amenity,Донер-хаус,55.842212,37.4928591,POINT (37.4928591 55.842212),Москва,,,,24/7,,,,,,,,,,,,,,
5479,7370160398,fast_food,amenity,KFC,55.7609,37.6237723,POINT (37.6237723 55.7609),Москва,,,,Mo-Su 08:00-23:00,,https://www.kfc.ru,,,+7 800 5558333,yum-press@spncomms.com,,,https://vk.com/kfcrussia,https://www.facebook.com/kfcrussia,https://www.instagram.com/kfcrussia,https://twitter.com/kfcrussia,https://www.youtube.com/KFCRussia,
5480,7385165932,fast_food,amenity,Булкин дом,55.8220016,37.4325496,POINT (37.4325496 55.8220016),Москва,,,,,,,,,,,,,,,,,,
5481,7449351492,fast_food,amenity,Додо Пицца,55.5945719,37.5990696,POINT (37.5990696 55.5945719),Москва,,,,,,,,,,,,,,,,,,
5482,7449351497,fast_food,amenity,The Hummus,55.711935,37.6203739,POINT (37.6203739 55.711935),Москва,,,,,,,,,,,,,,,,,,
5483,7468578132,fast_food,amenity,Картофельное поле,55.6665021,37.668859,POINT (37.668859 55.6665021),Москва,,,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,
5484,7470195361,fast_food,amenity,Домино'c,55.5715216,37.5742367,POINT (37.5742367 55.5715216),Москва,улица Знаменские Садки,1Б,,,,https://dominospizza.ru,,,,,,,https://vk.com/dominospizza_ru,https://www.facebook.com/dominospizzarussia,https://www.instagram.com/dominospizza_ru,,,
5485,7505840271,fast_food,amenity,Бургер Кинг,55.6860543,37.8539756,POINT (37.8539756 55.6860543),Москва,,,,Mo-Su 10:00-22:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5486,7505840277,fast_food,amenity,Бургер Кинг,55.7168921,37.6906532,POINT (37.6906532 55.7168921),Москва,,,,"Fr 08:00-03:00; Mo-Th,Sa-Su 06:00-03:00",,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5487,7505868607,fast_food,amenity,Бургер Кинг,55.7477134,37.7074277,POINT (37.7074277 55.7477134),Москва,,,,Mo-Su 09:00-22:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5488,7505868630,fast_food,amenity,Бургер Кинг,55.82666,37.44479,POINT (37.44479 55.82666),Москва,,,,09:00-21:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5489,7505868644,fast_food,amenity,Бургер Кинг,55.687051,37.603918,POINT (37.603918 55.687051),Москва,,,,Mo 09:00 - 22:00;Tu-Su 09:00-22:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5490,7505868652,fast_food,amenity,Бургер Кинг,55.5697969,37.5791404,POINT (37.5791404 55.5697969),Москва,,,,Mo-Su 10:00-22:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5491,7505868661,fast_food,amenity,Бургер Кинг,55.709236,37.5959283,POINT (37.5959283 55.709236),Москва,,,,Mo-Su 10:00-21:55,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5492,7505868674,fast_food,amenity,Бургер Кинг,55.7895322,37.7530763,POINT (37.7530763 55.7895322),Москва,,,,10:00-22:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5493,7518319368,fast_food,amenity,Cofix,55.7244771,37.5639346,POINT (37.5639346 55.7244771),Москва,,,,Mo-Fr 07:30-23:00; Sa-Su 09:00-23:00,,https://www.cofix.global,,,+7 800 3508418,info@cofix.ru,,,https://vk.com/cofixrussia,https://www.facebook.com/cofixrussia,https://www.instagram.com/cofixrussia,,,
5494,7574212181,fast_food,amenity,KFC,55.5701498,37.5760017,POINT (37.5760017 55.5701498),Москва,бульвар Дмитрия Донского,2 к1,,Mo-Su 08:00-23:00,,https://www.kfc.ru,,,,yum-press@spncomms.com,,,https://vk.com/kfcrussia,https://www.facebook.com/kfcrussia,https://www.instagram.com/kfcrussia,https://twitter.com/kfcrussia,https://www.youtube.com/KFCRussia,
5495,7593151256,fast_food,amenity,Тандыр,55.6543887,37.7022276,POINT (37.7022276 55.6543887),Москва,,,,,,,,,,,,,,,,,,
5496,7595895405,fast_food,amenity,Донер Кебаб,55.6840393,37.7517021,POINT (37.7517021 55.6840393),Москва,,,,,,,,,,,,,,,,,,
5497,7606477385,fast_food,amenity,Pizza & Gyros,55.6820865,37.5354874,POINT (37.5354874 55.6820865),Москва,,,,,,,,,,,,,,,,,,
5498,7617619529,fast_food,amenity,Суши Фиш,55.6434553,37.7090315,POINT (37.7090315 55.6434553),Москва,,,,,,,,,,,,,,,,,,
5499,7618092546,fast_food,amenity,Шава №1,55.7589337,37.7165635,POINT (37.7165635 55.7589337),Москва,,,,,,,,,,,,,,,,,,
5500,7618341485,fast_food,amenity,Пар кофе,55.7511904,37.7895434,POINT (37.7895434 55.7511904),Москва,,,,Mo-Su 08:00-22:00,+7 988 8471691,,,,,,https://instagram.com/parcoffee_m,,,,,,,
5501,7619183376,fast_food,amenity,Вкусно — и точка,55.810693,37.838002,POINT (37.838002 55.810693),Москва,,,,,,https://vkusnoitochka.ru/,,,,info@qsrsystem.ru,,,,,,,,
5502,7619810655,fast_food,amenity,Блины,55.8607822,37.4513924,POINT (37.4513924 55.8607822),Москва,,,,,,,,,,,,,,,,,,
5503,7619831343,fast_food,amenity,Шашлычков,55.8606984,37.4514419,POINT (37.4514419 55.8606984),Москва,,,,Mo-Su 10:00-21:00,,,,,,,,,,,,,,
5504,7619852760,fast_food,amenity,Трдельнишная,55.8608189,37.4515312,POINT (37.4515312 55.8608189),Москва,,,,,,,,,,,,,,,,,,
5505,7619861524,fast_food,amenity,The Burger's,55.8608517,37.4516475,POINT (37.4516475 55.8608517),Москва,,,,10:00-22:00,,,,,,,,,,,,,,
5506,7619862609,fast_food,amenity,Gyros & Grill,55.8608717,37.4516564,POINT (37.4516564 55.8608717),Москва,,,,10:00-22:00,,,,,,,,,,,,,,
5507,7619866390,fast_food,amenity,Stardogs,55.8609036,37.4516353,POINT (37.4516353 55.8609036),Москва,улица Свободы,56 с1,,"PH,Mo-Su 10:00-22:00",,https://www.stardogs.ru,,,+7 495 5405723,,,,https://vk.com/club16270501,https://www.facebook.com/stardogsrussia,https://www.instagram.com/stardogsrussia,,https://www.youtube.com/channel/UCLdQnDS5HTzowfvz-Uhc24A,
5508,7620684103,fast_food,amenity,One Price Coffee,55.752057,37.7165302,POINT (37.7165302 55.752057),Москва,,,,Mo-Fr 07:30-21:00; Sa-Su 08:30-21:00,,https://onepricecoffee.com/,,,+7 495 0153150,b2b@onepricecoffee.com,,,,,,,,
5509,7626019089,fast_food,amenity,Domino's,55.6834092,37.541268,POINT (37.541268 55.6834092),Москва,,,,Mo-Su 11:00-22:00,,https://dominospizza.ru/,,,+7 495 9000181,,,,,,,,,
5510,7633958531,fast_food,amenity,Шаурма,55.7147921,37.9334575,POINT (37.9334575 55.7147921),Москва,,,,,,,,,,,,,,,,,,
5511,7633966306,fast_food,amenity,Шашлыки,55.7151926,37.9334433,POINT (37.9334433 55.7151926),Москва,,,,,,,,,,,,,,,,,,
5512,7644566965,fast_food,amenity,Правда Кофе,55.8000184,37.5852142,POINT (37.5852142 55.8000184),Москва,,,,Mo-Fr 08:00-20:00,,http://pravda-coffee.ru,,,+7 800 5557862,,,,https://vk.com/pravda_coffee,https://www.facebook.com/pravdacoffee,https://www.instagram.com/pravda_coffee,,,
5513,7644566967,fast_food,amenity,Chicko,55.7999407,37.5852255,POINT (37.5852255 55.7999407),Москва,,,,,,https://chickorico.ru/,,,,,,,,,https://www.instagram.com/chicko_russia/,,,
5514,7644571092,fast_food,amenity,Pizza Hut,55.8043424,37.5832629,POINT (37.5832629 55.8043424),Москва,,,,Mo-Su 09:00-23:00,,https://pizzahut.ru,,,+7 800 1001958,info@pizzahut.ru,,,https://vk.com/pizzahutrussia,https://www.facebook.com/PizzaHutRussia,https://www.instagram.com/pizzahutrussia,,,
5515,7650900590,fast_food,amenity,Додо,55.7133023,37.8783234,POINT (37.8783234 55.7133023),Москва,,,,,,,,,,,,,,,,,,
5516,7687041237,fast_food,amenity,Додо Пицца,55.847664,37.3708481,POINT (37.3708481 55.847664),Москва,,,,Mo-Su 10:00-23:00,,https://dodopizza.ru,,,+7 800 3020060,feedback@dodopizza.com,,,https://vk.com/dodo,,,,,
5517,7687041265,fast_food,amenity,Додо Пицца,55.7377195,37.4708033,POINT (37.4708033 55.7377195),Москва,,,,Mo-Su 08:00-23:00,,https://dodopizza.ru,,,+7 800 3020060,feedback@dodopizza.com,,,https://vk.com/dodo,,,,,
5518,7689108586,fast_food,amenity,Лаки Сувлаки,55.721519,37.589773,POINT (37.589773 55.721519),Москва,,,,,,,,,,,,,,,,,,
5519,7700609232,fast_food,amenity,Mitte Coffee,55.8477193,37.349474,POINT (37.349474 55.8477193),Москва,,,,,,,,,,,,,,,,,,
5520,7707096085,fast_food,amenity,Стардог!s,55.7326596,37.5108197,POINT (37.5108197 55.7326596),Москва,,,,,,https://www.stardogs.ru,,,+7 495 5405723,,,,https://vk.com/club16270501,https://www.facebook.com/stardogsrussia,https://www.instagram.com/stardogsrussia,,https://www.youtube.com/channel/UCLdQnDS5HTzowfvz-Uhc24A,
5521,7707097085,fast_food,amenity,Street food,55.7327906,37.5106522,POINT (37.5106522 55.7327906),Москва,,,,,,,,,,,,,,,,,,
5522,7710137783,fast_food,amenity,Бургер Кинг,55.7763916,37.6570961,POINT (37.6570961 55.7763916),Москва,,,,"Mo,We-Su 04:00-01:00; Tu 04:00-02:00",,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,https://www.facebook.com/BurgerKingRussia,https://www.instagram.com/burgerking_russia,,,
5523,7710154720,fast_food,amenity,Бургер Кинг,55.6144993,37.7426414,POINT (37.7426414 55.6144993),Москва,,,,Fr-Su 06:00-03:00; Mo-Th 06:00-02:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,https://www.facebook.com/BurgerKingRussia,https://www.instagram.com/burgerking_russia,,,
5524,7710154723,fast_food,amenity,Бургер Кинг,55.8139968,37.7337509,POINT (37.7337509 55.8139968),Москва,,,,Mo-Su 06:00-02:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5525,7710154724,fast_food,amenity,Бургер Кинг,55.8184349,37.5736016,POINT (37.5736016 55.8184349),Москва,,,,Mo-Su 07:00-03:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5526,7710154726,fast_food,amenity,Бургер Кинг,55.7045097,37.5127525,POINT (37.5127525 55.7045097),Москва,Мичуринский проспект,3 к1,,Mo-Su 10:00-21:55,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,,,,,,
5527,7710154727,fast_food,amenity,Бургер Кинг,55.6124,37.7327,POINT (37.7327 55.6124),Москва,,,,Mo-Su 10:00-22:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5528,7710154730,fast_food,amenity,Бургер Кинг,55.6216,37.6125,POINT (37.6125 55.6216),Москва,,,,Mo-Su 08:00-01:55,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5529,7710154736,fast_food,amenity,Бургер Кинг,55.6781319,37.4823046,POINT (37.4823046 55.6781319),Москва,,,,Mo-Su 06:00-03:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
5530,7710157286,fast_food,amenity,Бургер Кинг,55.7766197,37.5817019,POINT (37.5817019 55.7766197),Москва,,,,Mo-Su 04:00-02:00,,https://burgerkingrus.ru/,,,+7 495 5445000,FeedBack@burgerking.ru,,,https://vk.com/burgerking,,,,,
